Hi Ball,ROAST TURKEY, GIBLET SAUCE.,13
Hi Ball,LOBSTER SALAD.,10
Hi Ball,Coupe St. Jacques,26
Hi Ball,APPLE PIE.,8
Buffalo Wild Wings,Stewed Fruits,13
Buffalo Wild Wings,Cutlets of Rock Cod,22
Buffalo Wild Wings,Grilled Tenderloin Steak,4
Buffalo Wild Wings,Minced Potatoes,2
On the Rocks Cocktails,Fried Mush,23
On the Rocks Cocktails,Scones,16
On the Rocks Cocktails,Farina Cakes,1
On the Rocks Cocktails,Consomme, Clear,12
BJ's Restaurant & Brewhouse,Roast Prime Rib of Beef, Dish Gravy,4
BJ's Restaurant & Brewhouse,Black Coffee,23
BJ's Restaurant & Brewhouse,Hotch potch von Ochsenschwanzen,6
BJ's Restaurant & Brewhouse,Anchovy on toast,9
Zorbas Greek Restaurant & Buffet,Apple Tart,8
Zorbas Greek Restaurant & Buffet,Strawberrues,12
Zorbas Greek Restaurant & Buffet,Martini Cocktails,14
Zorbas Greek Restaurant & Buffet,Mock Turtle au vin Madeira,25
Red Lobster,Frizzled Beef, with Cream,6
Red Lobster,POTATO CROQUETTE,26
Red Lobster,SMALL PATTIES OF SWEETBREADS,28
Red Lobster,Chicken Livers, with Mushrooms,26
Center Cut Bar,Filet of Beef Larded Mushroom Sauce,5
Center Cut Bar,Parisienne Potatoes,2
Center Cut Bar,St. Julian,13
Center Cut Bar,Cigarettes,4
Black Angus Steakhouse,Roast Quail Barde on Toast,9
Black Angus Steakhouse,Labskaus,29
Black Angus Steakhouse,White Seal,11
Black Angus Steakhouse,Aprikosen-& Pflaumen-Kompott,22
Star Gazer Club,Filet of turtle with truffles,22
Star Gazer Club,Schnittbohnen,4
Star Gazer Club,Farina Mush,17
Star Gazer Club,Niersteiner Kranzgarten,2
Olive Garden Italian Restaurant,Consomme en Bellevue, per cup,17
Olive Garden Italian Restaurant,Hashed, with Cream,29
Olive Garden Italian Restaurant,steak Ã  la Holstein,4
Olive Garden Italian Restaurant,Schloss Vollradser,16
POSH bar,Ruedesheimer Hinterhaus,18
POSH bar,Consomme, per cup,16
POSH bar,Steinberger,8
POSH bar,Cakes: Buckwheat,6
816 Pint & Slice,Cerealine,1
816 Pint & Slice,Schloss Johannisberger, Fuerst Metternich Private Stock,18
816 Pint & Slice,High Balls--Scotch, Irish and Rye,10
816 Pint & Slice,King William High Ball,21
Dash-In,Rum--Jamaica, Medford and St. Croix,21
Dash-In,Vermouth--Italian and French,14
Dash-In,Absinthe, pony,16
Dash-In,Absinthe, frappe,29
Chapman's Brewing Company,Brandy, drink,4
Chapman's Brewing Company,Very Old Brandy, pony,16
Chapman's Brewing Company,Very Old Brandy, drink,24
Chapman's Brewing Company,omelet,6
The Hoppy Gnome,Salami,26
The Hoppy Gnome,Neapolitain Ice Cream,12
The Hoppy Gnome,Mixed Cakes,7
The Hoppy Gnome,salted peanuts,6
J K O'Donnell's,Roast Rock of Spring Lamb,23
J K O'Donnell's,Calf's Sweetbreads Pique Aux Truffles,26
J K O'Donnell's,Holsteiner Schnitzel,10
J K O'Donnell's,Punch Creme de Menthe,13
Columbia Street West,Tipo Chianti (Split .40),13
Columbia Street West,nesselrode ice cream,3
Columbia Street West,New Peas in Cases,9
Columbia Street West,Kuchen: Maisgries,13
Champions Restaurant & Sports Bar,Parisian Potatoes,28
Champions Restaurant & Sports Bar,Kuchen: Buchweizen,22
Champions Restaurant & Sports Bar,Cauliflower au Gratin,7
Champions Restaurant & Sports Bar,Cold Consomme in cups,10
Club Soda,Plannkuchen,5
Club Soda,Lettuce and Tomatoes, Mayonnaise,1
Club Soda,Cheese Wafers,6
Club Soda,Roast Beef, Yorkshire pudding,21
Copper Spoon,Chicken, stewed, and waffles,6
Copper Spoon,(2) Soft shell crabs on toast,4
Copper Spoon,Chicken, (spring) broiled 1/2,7
Copper Spoon,Mutton Kidneys,15
The Deck,Smithfield ham,10
The Deck,Chicken, croquettes,2
The Deck,Hornchen,29
The Deck,Flake crab meat with paprika,22
Old Gas House Restaurant,Chicken, fried, a la Maryland,7
Old Gas House Restaurant,Perches frittes, sauce tartare,19
Old Gas House Restaurant,Chicken cutlets,12
Old Gas House Restaurant,Chicken lobster, tartar sauce,6
O'Reilly's Irish Bar & Restaurant,Milch,29
O'Reilly's Irish Bar & Restaurant,Pate de gibier,11
O'Reilly's Irish Bar & Restaurant,Chicken en Brochette,1
O'Reilly's Irish Bar & Restaurant,Sugar-cured ham,11
The Sidecar,Ox-tongue,15
The Sidecar,Squab, broiled,14
The Sidecar,Salmon with Mayonnaise ,12
The Sidecar,RELEVE,6
LaSalle Downtown Inn,Boiled turkey, celery sauce,7
LaSalle Downtown Inn,POULET SAUTE a la DEWEY,21
LaSalle Downtown Inn,Terrine de foie gras,30
LaSalle Downtown Inn,Vanilla Cream Fritters,11
Henry's Restaurant,Croutes aux fraises,24
Henry's Restaurant,Cafe Netherland,18
Henry's Restaurant,Vealchop Saute aux Morilles,5
Henry's Restaurant,Meringues a la Chantilly,18
Rudy's,Beets Sautes,6
Rudy's,Chocolate and vanilla eclairs,15
Rudy's,Spaghetti au parmesan,13
Rudy's,Bermuda potatoes boiled,13
The Brass Rail,Stewed Rhubarb with cream,10
The Brass Rail,Cup, St. Jacques,1
The Brass Rail,Tangarine,22
The Brass Rail,Marrons Confits,21
Phoenix,Salmon, broiled, sauce tartare,1
Phoenix,Salt Mackerel, broiled or boiled,10
Phoenix,Boiled Salmon, Joinville Filet de Sole, Sauce Tartare,8
Phoenix,Tenderloin of Beef, larded, Financiere Sweetbread Page, Toulouse,7
Big Eyed Fish,Consomme, Brunoise,30
Big Eyed Fish,Mousse au chocolat a l'Imperiale,8
Big Eyed Fish,Oysters: raw,27
Big Eyed Fish,Filet de Sole, Sauce Tartare,9
Dan's Broadway Grill,Auf Bestellung:,24
Dan's Broadway Grill,Broiled Plover 60,14
Dan's Broadway Grill,WARM:,22
Dan's Broadway Grill,Creme au Caramel 25,30
The Boheme,Oysters poulette,27
The Boheme,Oysters a la Netherland,14
The Boheme,Oysters Pompadour,15
The Boheme,Oysters Provencale,21
Bösendorfer Lounge,Consomme, cold cup,4
Bösendorfer Lounge,Consomme, in jelly,30
Bösendorfer Lounge,Consomme, with vermicelli,28
Bösendorfer Lounge,Yorkshire Schinken,2
Graffiti Junktion Church Street,Consomme with chicken,26
Graffiti Junktion Church Street,Spanish Mackerel, broiled,22
Graffiti Junktion Church Street,Halibut, broiled or fried,10
Graffiti Junktion Church Street,Sweetbreads, with mushrooms,6
Native Social Bar,1900,24
Native Social Bar,a la Bordelaise,14
Native Social Bar,Snapper, stewed,25
Native Social Bar,Sweetbreads, stewed, in cream,16
Oakroom,Frogs, fried, sauce tartare,14
Oakroom,Eggs, boiled or fried,17
Oakroom,Postcarte - Weltpostvere,8
Oakroom,Chicken.,2
Chillers,Pate de fois gras,10
Chillers,Postcarte - Weltpostverein.,29
Chillers,breaded, tomato sauce,19
Chillers,Napolitaine,20
Chela Tequila & Tacos,Omelette with bacon,8
Chela Tequila & Tacos,Omelette with herbs,9
Chela Tequila & Tacos,Omelette with oysters,24
Chela Tequila & Tacos,Belfast Ginger Ale, (Imported),22
Danny & Pat's,Kaiser Sarsaprilla,11
Danny & Pat's,Extra demi-tasse,21
Danny & Pat's,Alaska,5
Danny & Pat's,Chicken Croquettes of fried peas,4
Latitudes Roof Top Party Bar,Chicken Croquettes of French Peas,3
Latitudes Roof Top Party Bar,Broiled Quail,15
Latitudes Roof Top Party Bar,Broiled lamb kidneys with bacon en brochette ,15
Latitudes Roof Top Party Bar,Canape, Netherland,18
Latitudes,Lobster, Admiral Dewey,26
Latitudes,Sweetbreads broiled with bacon,15
Latitudes,Pickles, sweet or sour,24
Latitudes,Stuffed lobster,22
Clandestino orlando,Chetney sauce,27
Clandestino orlando,Shrimps sautes, Bordelaise,30
Clandestino orlando,Deviled kidneys,24
Clandestino orlando,Huitres et caviar Russe,18
Irish Shannon's Pub,Potages,9
Irish Shannon's Pub,Consomme Souveraine,12
Irish Shannon's Pub,Tortue verte au claire,6
Irish Shannon's Pub,Roquefort or Brie,18
Hamburger Mary's,Mousseline,2
Hamburger Mary's,Broiled Beefsteaks to Order,21
Hamburger Mary's,Poisson,21
Hamburger Mary's,Ham Pie,2
The Rusty Spoon,Corned Brisket Beef,20
The Rusty Spoon,Creme of Chicken,19
The Rusty Spoon,Guava Jelly Tartlets,28
The Rusty Spoon,Consomme a la Creol,9
Market On Magnolia,Boiled Schnapper, Oyster Sauce,4
Market On Magnolia,Croquettes of Chicken with Peas,18
Market On Magnolia,Boiled Ox Tongue,9
Market On Magnolia,Scallops of Veal with Nouilles,29
SideBar Orlando,Roast Saddle of Mutton,3
SideBar Orlando,Fonds d'artichauts, Florentine,23
SideBar Orlando,Iced Cucumbers,18
SideBar Orlando,Roast Black Duck, Salade,30
EVE Orlando,Chip Potatoes,23
EVE Orlando,Roast Short Ends of Beef, Brown Potatoes,13
EVE Orlando,Eggs, Russian Style on Toast,8
EVE Orlando,Breaded Lamb with Lima Beans,2
The Vintage Lounge,Puree St. Germain ,12
The Vintage Lounge,German Toast, Vanilla Sauce,19
The Vintage Lounge,Cold Consomme in Cup,30
The Vintage Lounge,Baked Apple Dumplings,8
VYCE LOUNGE,Cheese, &c.,6
VYCE LOUNGE,Summer Squash,4
VYCE LOUNGE,Sunfish, Meuniere,12
VYCE LOUNGE,Brains in Brown Butter,22
Lion's Pride Orlando,Cocoanut Pudding,6
Lion's Pride Orlando,CLAM CHOWDER, MANHATTAN STYLE,6
Lion's Pride Orlando,CONSOMME, HOT OR COLD,4
Lion's Pride Orlando,Filets de poulet a la Perigord,23
Angelo's Grill & Bar,Sorbet,26
Angelo's Grill & Bar,Poulet de Grain Rot,20
Angelo's Grill & Bar,Glace,4
Angelo's Grill & Bar,Baked Oysters,30
Nouvelle Beauty Bar,Gateaux,22
Nouvelle Beauty Bar,Champignons sous cloches,25
Nouvelle Beauty Bar,Grammond,3
Nouvelle Beauty Bar,Ris de Veau,12
Inoculum Ale Works Taproom,Terrapene Maryland en cassolettes,6
Inoculum Ale Works Taproom,Asperges Hollandaise,13
Inoculum Ale Works Taproom,FINNAN HADDIE A L'ECOSSAISE,29
Inoculum Ale Works Taproom,Asperges nouvelles, sauce Hollandaise,12
ASIE Pan-Asian,Cream of Fresh Asparagus,16
ASIE Pan-Asian,Aloyeau de Boeuf, Sauce Maderie,30
ASIE Pan-Asian,Sorbet: Montmorency,15
ASIE Pan-Asian,EGGS A LA LYONNAISE,7
La V,Amandes,7
La V,Canards canvas-backs,18
La V,Planked Bluefish, Maitre d'hotel,14
La V,Celri,25
The Galley: A St. Pete Tavern,Salade de celeri aux ananas,25
The Galley: A St. Pete Tavern,Aiquilettes de Bass, Meuniere Pommes,9
The Galley: A St. Pete Tavern,Tenderloin of Beef, Fresh Mushroom Sauce,2
The Galley: A St. Pete Tavern,Feuilles de foies-gras,27
G St. Pete,Beef steak & onion,1
G St. Pete,Chicken Curry Rice,22
G St. Pete,Roast Squab on Toast,20
G St. Pete,Glaces de fantaisies,23
Club Lust,Veal Curry & Rice,27
Club Lust,Fraises,12
Club Lust,ROAST TURKEY STUFFED, CRANBERRY SAUCE,26
Club Lust,Amandes salees,21
Emerald Bar,Hot Roll,25
Emerald Bar,Mutton Chops Broiled Plain,24
Emerald Bar,Peas, French or American,30
Emerald Bar,Beans, French or American,12
Bar@548,Petit Croquette,27
Bar@548,Turkey Cranberries,4
Bar@548,Delbeck Brut,22
Bar@548,CALF'S HEAD IN JELLY,27
The Cider Press Cafe,Mineral,12
The Cider Press Cafe,Boiled potatoe,23
The Cider Press Cafe,Green Pea,30
The Cider Press Cafe,Mashed Pumpkin,10
The Lure,Russian Jelly,1
The Lure,Tomatoes, broiled or fried,26
The Lure,COLD CUSTARD PUDDING WITH CREAM,13
The Lure,Beef Horseradish,8
Bean Town,Apple Butter,26
Bean Town,Fruit Preserves,4
Bean Town,Rolled Beef olives,21
Bean Town,Aux pÃ¢tes,28
Ruby's Elixir,Malpecques,18
Ruby's Elixir,Chicken Ham Patties,8
Ruby's Elixir,PUREE OF WHITE BEAN AU CROUTONS,27
Ruby's Elixir,Rice Cakes with Honey,11
Bartique,BAKED WEAK FISH, WINE SAUCE,5
Bartique,Assorted per plate,7
Bartique,Cherry Stones,18
Bartique,BREAST OF LAMB, SAUCE PIQUANTE,27
Johnny Vapors Vape Kava & Kratom Bar,Malpecque,26
Johnny Vapors Vape Kava & Kratom Bar,Crab Flake Cocktail,17
Johnny Vapors Vape Kava & Kratom Bar,Ox-tail,23
Johnny Vapors Vape Kava & Kratom Bar,Broiled Sirloin Steak, plain, or with tomato sauce,23
Fubar Downtown,Sca,27
Fubar Downtown,Smoked Schnapper Butter Sce,27
Fubar Downtown,Pickled Lambs Tongue,8
Fubar Downtown,Coffee, Tea, etc,21
Yard of Ale St Pete,Broiled Young Chicken,16
Yard of Ale St Pete,Pigshead Cheese,4
Yard of Ale St Pete,Pigs Feet,18
Yard of Ale St Pete,Cream of Barley Princesse,22
260 First,LOBSTER MAYONAISE,22
260 First,Norway Anchovies,27
260 First,EGGS-Boiled,4
260 First,BLUEBERRY PIE,27
Proof Cocktail Club,EGGS-Shirred,25
Proof Cocktail Club,Consomme Careme,5
Proof Cocktail Club,EGGS-Scrambled,10
Proof Cocktail Club,EGGS-Poached,1
The Ostrich,Filet of Salmon Ironville,21
The Ostrich,EGGS-Milanaise,23
The Ostrich,RASPBERRY OR DAMSON JAM,30
The Ostrich,SALTINES,22
SanTan Brewing Company - San Marcos,Cream of Artichoke,18
SanTan Brewing Company - San Marcos,English Sole with Sauterne,8
SanTan Brewing Company - San Marcos,Halibut Steak Dieppoise,17
SanTan Brewing Company - San Marcos,AMERICAN OR STILTON CHEESE,8
El Zocalo Mexican Grill,Pompano, Foyot sauce,30
El Zocalo Mexican Grill,OMELETTES-with Ham,6
El Zocalo Mexican Grill,OMELETTES-with Cheese,6
El Zocalo Mexican Grill,Buffet Russe,6
Murphy's Law Irish Pub,Smelts, St. Germain,26
Murphy's Law Irish Pub,Fresh Mackerel grille Beurre Mirabeau,21
Murphy's Law Irish Pub,OMELETTES-with Fines Herbs,6
Murphy's Law Irish Pub,Fresh Fennel,3
Howdy Partners LLC,Porridge & milk,24
Howdy Partners LLC,Fried Whitebait,11
Howdy Partners LLC,Buckwheat Cakes, with Maple Syrup,24
Howdy Partners LLC,Lobster a la Louisiana,18
Bourbon Jacks Bar & Grill,Vienna, Graham and Brown Bread,14
Bourbon Jacks Bar & Grill,Potage Menestra,3
Bourbon Jacks Bar & Grill,Dipped and Cream Toast,2
Bourbon Jacks Bar & Grill,Terrapin, Philadelphia,25
Las Palmas Cantina,Chateau Carbonnieux (1889),3
Las Palmas Cantina,Dry Hash,11
Las Palmas Cantina,Deerfoot Sausages, Alsacian style,28
Las Palmas Cantina,Rocakaways,29
Puro Cigar Bar,Sprg. Lamb Steak Sc Gourmets,10
Puro Cigar Bar,Leg of Mutton, Bretonne,20
Puro Cigar Bar,Fillet of Sole, Chavaliere,1
Puro Cigar Bar,Salted Codfish Ã  la Gates,10
El Coyote Sports Bar,Halibut, Nesle,17
El Coyote Sports Bar,Rindsbraten, Vienna style,18
El Coyote Sports Bar,Scallops, Mariniere,29
El Coyote Sports Bar,Chicken Supreme Hilsonn,13
480 Bar,Florensac,7
480 Bar,Turkey with Turnips,22
480 Bar,Sweetbreads Coquille, Vintimille,18
480 Bar,Lamb Stew with Curry,19
The480Bar,Meursault, White,14
The480Bar,Soups without meats,20
The480Bar,Frog's Legs, American style,12
The480Bar,Macon, Red,13
The Local Chandler,Pullet with Rice,26
The Local Chandler,Pommard, Red,11
The Local Chandler,Iournedos of Beef a la Bordelaise,21
The Local Chandler,Cold roast mutton,6
QuartHaus,Chambertin, Red,22
QuartHaus,Chicken Stewed, Farmer Style,29
QuartHaus,Squab, Cocotte,4
QuartHaus,G. H. Mumm's & Co's, Extra Dry,20
The Perch Brewery,Salmis of Teal Duck with Fresh Mushrooms,29
The Perch Brewery,Roast Leg of Mutton,9
The Perch Brewery,Delbeck, Extra Dry and Brut,29
The Perch Brewery,Boiled Cusk, Cream Sauce,28
Singing Pandas Asian Restaurant & Bar,Dry Monopole and Club Dry,23
Singing Pandas Asian Restaurant & Bar,Coquille of Fish, Mayonnaise,22
Singing Pandas Asian Restaurant & Bar,Piper Heidsieck, Sec,2
Singing Pandas Asian Restaurant & Bar,Partriges,22
William B Pate VFW Post 7401,Ruinart,11
William B Pate VFW Post 7401,Aiguillette of Wild Duck,7
William B Pate VFW Post 7401,Louis Roederer, G. V. S. & Brut,9
William B Pate VFW Post 7401,Coffee per cup, 10; pot 25,18
Hangar 9 Bar & Grille,Cream of Chicken, a la Princesse,21
Hangar 9 Bar & Grille,Ducks,4
Hangar 9 Bar & Grille,Fish Chowder, Appledore Fashion,20
Hangar 9 Bar & Grille,Capon in Jelly,23
Pizza on 87,Squabs,29
Pizza on 87,Isles of Shoals Bluefish, baked a la Chambord,24
Pizza on 87,Liqueurs, per pony,5
Pizza on 87,Turkey, Giblet sauce,19
The Stadium Club,Penobscot River Salmon, boiled au Court Bouillon,12
The Stadium Club,Pommas Chateau,15
The Stadium Club,Pickled Ox Tongue, with Spinach,23
The Stadium Club,Potato Salad.,5
Karaoke Sing A Long Systems,Canvasback Duck,23
Karaoke Sing A Long Systems,BROILED WHITEFISH, MAITRE D' HOTEL,18
Karaoke Sing A Long Systems,Ragout of Sweetbreads, en Croustade, a la, Financiere,29
Karaoke Sing A Long Systems,Potatoes Parisienne,28
parques de la redo,Veal Broth a l'Anglaise,23
parques de la redo,BOILED FOWL, BOSTON STYLE,14
parques de la redo,Lamb Chops with Green Peas,26
parques de la redo,Lamb Fries, Wine Sauce,9
Maryland,Fried Brook Trout a la Meuniere,18
Maryland,Bartlett Pear Fritters glace, au Benedictine,20
Maryland,Veal Cutlets, Madeira Sauce,25
Maryland,Mignon of Veal, Puree Soubise,1
Antro Night Club,Asparagus salad,18
Antro Night Club,Roast Ribs of Beef au Jus,4
Antro Night Club,Beef a la Mode with Spaghetti,7
Antro Night Club,Boiled Onions, Drawn Butter,9
Frontera Beer and Wine Garden,Sirloin Beefsteak a la Parisienne,26
Frontera Beer and Wine Garden,Baked Pork Spare-ribs with Fried Potatoes,2
Frontera Beer and Wine Garden,New Butter Beans,24
Frontera Beer and Wine Garden,Veal Cutlets a la St. Cloud,9
Charlie's Corona Bar and Grill,Broiled Spring Chicken on Toast,4
Charlie's Corona Bar and Grill,Sweetbrad salad,21
Charlie's Corona Bar and Grill,Broiled Turkey Legs a la Diable,22
Charlie's Corona Bar and Grill,Imperial Pudding, Madeira Sauce,14
El Tamyko Bar,Ox Tail with Barley,11
El Tamyko Bar,Potatoes, Marquise,30
El Tamyko Bar,Boston Cream Pie,13
El Tamyko Bar,Calfs Brains with Black Butter,20
Seikatsu! Anime & Gaming Lounge,Artichoke,2
Seikatsu! Anime & Gaming Lounge,Burnam's Boston Clam Showder,14
Seikatsu! Anime & Gaming Lounge,MOCK TURTLE, AMERICAN,25
Seikatsu! Anime & Gaming Lounge,Chocolate Meringue a la Creme,14
Evil Twin,Marcobruner Jelly,29
Evil Twin,Young Green Onions,27
Evil Twin,Pork,7
Evil Twin,Tutti Fruitti Ice Cream,19
Heat Point Chinese Grill & Bar,Sheeps Feet Maitre d'Hotel,3
Heat Point Chinese Grill & Bar,Potatoes Escalloped,16
Heat Point Chinese Grill & Bar,BRAISED SIRLOIN OF BEEF, SPRING VEGETABLES,8
Heat Point Chinese Grill & Bar,VEAL CUTLET, JARDINIERE,5
The Covey Lounge & Grill,Santa Clara Plums,7
The Covey Lounge & Grill,Cucumbers with French dressing,8
The Covey Lounge & Grill,CREAM FRITTERS, SABIAN SAUCE,3
The Covey Lounge & Grill,SALMI OF DUCK, Olives,19
Sixty Eight Club,CORN IN CREAM,3
Sixty Eight Club,Spinach, English style,21
Sixty Eight Club,COCOANUT PUDDING, CREAM SAUCE,20
Sixty Eight Club,APRICOT PIE,1
Briskets & Beer Smokehouse,Hazel Vegetable Soup,28
Briskets & Beer Smokehouse,Hazel Chicken Soup,10
Briskets & Beer Smokehouse,German Celery Salad,22
Briskets & Beer Smokehouse,Fresh Cold Salmon, Vincent Sauce,16
Cold Brew Sports Bar & Lounge,Pepper or Melon Mangoes,23
Cold Brew Sports Bar & Lounge,Tomatoes with French dressing,19
Cold Brew Sports Bar & Lounge,Mayonnaise of Shrimp,28
Cold Brew Sports Bar & Lounge,Spring Onions,14
The Cold Brew Rock Bar,Celery with mayonnaise,11
The Cold Brew Rock Bar,Mustard Pickles (Senf Gurken),12
The Cold Brew Rock Bar,Celery plain,22
The Cold Brew Rock Bar,Alligator Pear,25
Classic Tavern,Boiled Haddock, lobster sauce,29
Classic Tavern,Consomme, en Tasse,10
Classic Tavern,Beef a la Mode, with noodles,23
Classic Tavern,Cold Chicken (Cranberry Sauce),2
Las Amorosas Beer,Cold Fried Half Chicken,1
Las Amorosas Beer,Pork Chops Saute, sauce Robert,7
Las Amorosas Beer,Cold Salmon, Smoked,25
Las Amorosas Beer,Haricot of Lamb a la Francaise,11
LongHorn Steakhouse,Canadian,25
LongHorn Steakhouse,Ham Cutlet, with puree of spinach,4
LongHorn Steakhouse,Pickled Beet,2
LongHorn Steakhouse,Assorted Cold Meats--Beef, Ham, and Tongue,30
Osaka Grill,Italian,14
Osaka Grill,Norwegian,21
Osaka Grill,Peach Pudding, Cream Sauce,4
Osaka Grill,Fried Scallops, with Bacon,25
The New Jockey Club,Deep Apple Pie,21
The New Jockey Club,Broiled Whitefish, Maitre d'Hotel,3
The New Jockey Club,Braised Sirloin of Beef Mushrooms,6
The New Jockey Club,Strawberry Cake,16
Ruby's Club,Fried Apples with Salt Pork,18
Ruby's Club,Fresh Lobster Salad,18
Ruby's Club,Roast Ribs of Beef, au jus,26
Ruby's Club,Salmon Salad,6
Buffalo Wild Wings,Prime Roast Beef; Extra Cut,14
Buffalo Wild Wings,Turkey, Mt. Washington Cranberry Sauce,20
Buffalo Wild Wings,Stewed Parsnips,12
Buffalo Wild Wings,Rib Ends of Beef, Brown Potatoes,16
Chili's Grill & Bar,Roast beef, Pan gravy,30
Chili's Grill & Bar,Roast Domestic Duck, Apple Sauce,11
Chili's Grill & Bar,Roast Ham, Champagne Sauce,25
Chili's Grill & Bar,Steamed Citron Pudding, Plain Sauce,16
4 5 6 Fish,Filet Mignon, a la Bearnaise,24
4 5 6 Fish,White Hot House Grapes,8
4 5 6 Fish,Blackberry Shortcake,7
4 5 6 Fish,Dairy Cheese,5
Scotty Quixx,Lemon Tarts,4
Scotty Quixx,Floating Island,20
Scotty Quixx,Sherry Jelly,6
Scotty Quixx,Sweetbreads Braise, a la Financiere,9
Baxter's Sports Bar,Guadarali Blend,4
Baxter's Sports Bar,Fried Spring Chicken, a la Maryland,24
Baxter's Sports Bar,Hazel Sugar Corn,25
Baxter's Sports Bar,Georgia Grapes,9
The Barrel Room,Hazel Breakfast Food, with Milk,9
The Barrel Room,Fresh Lobster, a la Newburg,12
The Barrel Room,Hazel Farina, with Milk,28
The Barrel Room,Guava Marmalade,13
Gershwin's,Eggs Poached on Toast,9
Gershwin's,Hazel Chocolate or Cocoa,6
Gershwin's,Wheatena, with Milk,15
Gershwin's,Hazel Oatmeal, with Milk,24
FM Restaurant,Apple Dumpling, Hard Sauce,26
FM Restaurant,Hazel Hominy, with Milk,15
FM Restaurant,Salads, Etc.,25
FM Restaurant,Grapenut, with Milk,21
The Back,Malt Breakfast Food, with Milk,27
